Date,Open,High,Low,Close,Adj Close,Volume
2010-12-20,567.4000244140625,588.5,557.4249877929688,583.3499755859375,450.9824523925781,4514046
2010-12-21,584.5,586.125,577.0,580.4000244140625,448.7018127441406,2810642
2010-12-22,583.5,584.5,568.875,574.875,444.43048095703125,3186836
2010-12-23,575.0,579.7750244140625,566.0499877929688,570.0,440.6615905761719,2850924
2010-12-24,567.0,574.4000244140625,562.875,570.5499877929688,441.0868835449219,1624640
2010-12-27,572.5,579.7249755859375,569.0999755859375,570.5999755859375,441.1253662109375,1664936
2010-12-28,570.5999755859375,575.4500122070312,570.0250244140625,573.1749877929688,443.1161193847656,1012876
2010-12-29,574.5,581.0,573.5250244140625,578.4749755859375,447.2135925292969,1042370
2010-12-30,576.25,587.4000244140625,576.25,585.0999755859375,452.3353271484375,3845552
2010-12-31,586.25,590.0,580.9000244140625,582.8250122070312,450.5766906738281,1532980
2011-01-03,583.5,588.4749755859375,577.2750244140625,579.0250244140625,447.6388854980469,1405042
2011-01-04,581.9500122070312,583.0750122070312,569.0499877929688,572.375,442.4978332519531,2502868
2011-01-05,572.625,582.9500122070312,570.875,579.4749755859375,447.9867248535156,3069674
2011-01-06,584.0,591.0,576.5499877929688,585.8499755859375,452.9151611328125,2846720
2011-01-07,588.0,593.4249877929688,569.0750122070312,571.3250122070312,441.6861572265625,2532724
2011-01-10,573.75,574.5,560.5,565.4500122070312,437.1441650390625,3952426
2011-01-11,561.5,567.7750244140625,543.9000244140625,549.25,424.6200866699219,3768730
2011-01-12,554.9500122070312,575.7999877929688,554.0,567.9749755859375,439.0959777832031,3160874
2011-01-13,564.4749755859375,577.9749755859375,558.0999755859375,562.125,434.573486328125,5589198
2011-01-14,564.9500122070312,575.0,560.0,560.0750122070312,432.98876953125,3151692
2011-01-17,560.5999755859375,573.2750244140625,560.0,568.7000122070312,439.6566467285156,3000212
2011-01-18,587.0,604.4500122070312,582.1749877929688,601.2750244140625,464.8401184082031,8481370
2011-01-19,601.7249755859375,604.5,592.5,596.5,461.1485290527344,2952040
2011-01-20,590.0,609.375,590.0,606.0999755859375,468.5702209472656,4545208
2011-01-21,605.0,610.0,602.0,605.8250122070312,468.35760498046875,2597404
2011-01-24,600.0,610.0,599.125,604.5999755859375,467.4104919433594,2016678
2011-01-25,607.4000244140625,609.6500244140625,590.0,594.2750244140625,459.4284362792969,2467094
2011-01-27,593.7750244140625,604.9749755859375,590.7999877929688,599.7000122070312,464.40386962890625,4714118
2011-01-28,597.5,601.7999877929688,582.625,590.6749877929688,457.41497802734375,3014578
2011-01-31,584.5,584.5,564.2750244140625,579.75,448.954833984375,5940816
2011-02-01,582.5,582.5,566.5,575.0750122070312,445.3345031738281,4212708
2011-02-02,585.0,599.4500122070312,581.1749877929688,591.2249755859375,457.841064453125,3937618
2011-02-03,592.3499755859375,597.8499755859375,585.3250122070312,591.8499755859375,458.3248596191406,1883412
2011-02-04,588.0,591.5499877929688,570.125,574.4000244140625,444.8116760253906,3457600
2011-02-07,586.75,586.75,563.25,565.5750122070312,437.9776611328125,2578382
2011-02-08,566.0,574.9500122070312,559.25,562.5499877929688,435.6352233886719,5288638
2011-02-09,561.25,564.7999877929688,541.8499755859375,549.1500244140625,425.25836181640625,6012732
2011-02-10,550.0,557.25,536.0,545.375,422.33489990234375,4551822
2011-02-11,542.0499877929688,552.0999755859375,527.9500122070312,544.7999877929688,421.8895568847656,2945056
2011-02-14,545.5,560.0,543.5,556.1500244140625,430.6790771484375,2462548
2011-02-15,559.5,559.5,538.2750244140625,548.8499755859375,425.0259704589844,3625426
2011-02-16,552.5,554.8499755859375,540.5,548.25,424.56134033203125,2464592
2011-02-17,552.5,557.2249755859375,546.2000122070312,554.5999755859375,429.4788513183594,1477760
2011-02-18,555.125,566.2000122070312,541.0499877929688,544.8499755859375,421.9284973144531,4076928
2011-02-21,545.0,574.0,529.0999755859375,569.2999877929688,440.8623962402344,5657800
2011-02-22,561.3250122070312,573.8499755859375,560.0,569.375,440.9204406738281,3305400
2011-02-23,564.0750122070312,572.4749755859375,561.5499877929688,562.7750244140625,435.8094177246094,1879344
2011-02-24,559.5,569.375,545.6500244140625,555.9000244140625,430.4854431152344,5378830
2011-02-25,552.6500244140625,558.5,544.125,555.0250244140625,429.80804443359375,3070474
2011-02-28,550.5999755859375,574.125,550.0,555.125,429.88525390625,3229396
2011-03-01,556.5,566.0,548.7999877929688,562.25,435.4029846191406,3167804
2011-03-03,559.9500122070312,577.5,553.5,575.0999755859375,445.3538818359375,3452600
2011-03-04,581.6749877929688,581.6749877929688,566.25,567.7750244140625,439.68145751953125,2061198
2011-03-07,562.0,562.5,547.2249755859375,554.125,429.1108703613281,4184588
2011-03-08,552.5750122070312,564.4000244140625,552.5750122070312,558.8499755859375,432.7699279785156,3947902
2011-03-09,561.2750244140625,569.0,559.25,563.3499755859375,436.2546081542969,2424486
2011-03-10,561.0,561.0,550.0,554.2750244140625,429.2270202636719,1871324
2011-03-11,550.0,551.2000122070312,531.6500244140625,538.5250244140625,417.0303649902344,5012882
2011-03-14,535.5,551.0,529.2000122070312,548.7750244140625,424.9681091308594,3248618
2011-03-15,537.5,547.7249755859375,532.8250122070312,544.9000244140625,421.9670104980469,3411868
2011-03-16,546.0,561.7249755859375,545.5750122070312,557.4249877929688,431.6663818359375,2677874
2011-03-17,552.5,559.4500122070312,546.3250122070312,549.0,425.14208984375,2056102
2011-03-18,546.75,554.5,538.0499877929688,541.375,419.2373962402344,2211348
2011-03-21,545.75,545.75,533.25,535.4000244140625,414.6105651855469,2619090
2011-03-22,537.5499877929688,540.0,531.5,534.75,414.1070251464844,2657774
2011-03-23,535.5,535.5,528.625,532.1749877929688,412.1129455566406,4352248
2011-03-24,535.5,547.7750244140625,535.0,546.7000122070312,423.361083984375,3094834
2011-03-25,558.4249877929688,564.25,551.875,559.8250122070312,433.52490234375,4146434
2011-03-28,561.9249877929688,563.3499755859375,554.0,559.9500122070312,433.6216735839844,2248642
2011-03-29,560.0,575.9500122070312,559.5750122070312,569.3499755859375,440.9010925292969,3159588
2011-03-30,574.0,582.0,572.4500122070312,575.9749755859375,446.03155517578125,2294770
2011-03-31,576.0,599.0,576.0,591.9500122070312,458.40228271484375,7394126
2011-04-01,592.5,599.375,586.2750244140625,590.0750122070312,456.9504089355469,1799624
2011-04-04,592.5,608.0,592.0,606.5999755859375,469.74725341796875,2311616
2011-04-05,607.5250244140625,621.9749755859375,601.875,619.9249877929688,480.06597900390625,2891014
2011-04-06,619.5,623.4749755859375,607.0750122070312,610.9249877929688,473.096435546875,2422352
2011-04-07,610.0,610.0,597.5750122070312,599.5999755859375,464.3265686035156,2149016
2011-04-08,598.4500122070312,607.0,592.375,598.0,463.08734130859375,1983768
2011-04-11,590.0750122070312,597.5,587.6500244140625,589.2000122070312,456.2728576660156,2256232
2011-04-13,587.5,610.7000122070312,587.1500244140625,605.0499877929688,468.5468444824219,3757530
2011-04-15,608.4500122070312,609.9500122070312,590.0,595.7000122070312,461.3062744140625,7566770
2011-04-18,599.0,606.25,570.0250244140625,572.2999877929688,443.1856689453125,7765454
2011-04-19,572.2999877929688,584.7000122070312,570.0,582.3499755859375,450.96820068359375,3120224
2011-04-20,589.9000244140625,612.0,589.7750244140625,609.3499755859375,471.8768615722656,5338548
2011-04-21,620.5,622.9000244140625,585.4249877929688,596.0499877929688,461.57745361328125,17333968
2011-04-25,598.5,602.0,586.3250122070312,598.9249877929688,463.8039245605469,4191552
2011-04-26,600.0,601.0,590.1749877929688,594.5,460.37713623046875,3155246
2011-04-27,597.4749755859375,597.4749755859375,588.0250244140625,590.2999877929688,457.12451171875,1774478
2011-04-28,590.0750122070312,591.75,577.7999877929688,579.3250122070312,448.6256408691406,2846194
2011-04-29,586.0,586.0,575.125,582.8250122070312,451.3361511230469,1866696
2011-05-02,585.0,588.75,576.25,579.2249755859375,448.5482482910156,1543070
2011-05-03,581.0,581.0,565.5,569.2249755859375,440.8041687011719,2120156
2011-05-04,573.0,573.0,557.5750122070312,568.5250244140625,440.2620849609375,2722934
2011-05-05,572.5,572.5,554.0499877929688,557.5,431.72442626953125,1885596
2011-05-06,560.0,576.75,559.875,574.4749755859375,444.869873046875,2405348
2011-05-09,575.0,575.9749755859375,562.25,567.7750244140625,439.68145751953125,1012232
2011-05-10,566.5,579.9749755859375,564.0,569.9500122070312,441.36572265625,1529158
2011-05-11,569.5,575.8499755859375,563.0499877929688,570.125,441.5011291503906,1460670
2011-05-12,566.9500122070312,566.9500122070312,554.1749877929688,555.875,430.4660949707031,2540458
2011-05-13,556.0,571.1500244140625,556.0,563.5499877929688,436.4094543457031,2365488
2011-05-16,560.5,573.7000122070312,560.0,565.5499877929688,437.9583435058594,2227368
2011-05-17,561.0250244140625,574.5999755859375,561.0250244140625,570.8499755859375,442.06268310546875,1391414
2011-05-18,571.125,580.75,571.125,577.5250244140625,447.2317810058594,2225180
2011-05-19,582.5,585.0,578.0,582.4249877929688,451.0262145996094,2050922
2011-05-20,586.875,591.7000122070312,581.625,587.5,454.9562683105469,2050600
2011-05-23,582.0,585.25,575.0,583.2750244140625,451.6844177246094,2017284
2011-05-24,581.3250122070312,586.4000244140625,569.5750122070312,574.9500122070312,445.23773193359375,1681994
2011-05-25,574.5499877929688,574.9500122070312,560.0,564.2999877929688,436.9903259277344,1867470
2011-05-26,569.5,571.5,560.0,567.875,439.7589111328125,2060218
2011-05-27,574.2750244140625,574.9500122070312,568.1500244140625,572.2750244140625,443.1661682128906,1286704
2011-05-30,575.5,579.9749755859375,571.1500244140625,575.9749755859375,446.03155517578125,1140868
2011-05-31,577.5,588.8499755859375,575.0499877929688,578.5750122070312,448.0448303222656,2644154
2011-06-01,578.5,588.5,578.5,587.7000122070312,455.11126708984375,982386
2011-06-02,579.4500122070312,586.0,578.3250122070312,583.875,452.1491394042969,1697654
2011-06-03,583.0,587.5,575.0,576.0499877929688,446.0895080566406,1367808
2011-06-06,570.0,584.0,570.0,582.1749877929688,450.8327941894531,1357074
2011-06-07,581.5,591.5750122070312,579.0,589.6500244140625,456.621337890625,1837442
2011-06-08,585.9500122070312,592.5,581.75,590.7000122070312,460.5585632324219,2127670
2011-06-09,587.5,596.9000244140625,587.5,593.1749877929688,462.4884338378906,2693966
2011-06-10,593.2750244140625,598.75,592.5499877929688,594.5999755859375,463.599365234375,3774550
2011-06-13,594.5999755859375,595.25,586.2750244140625,587.6500244140625,458.1806335449219,3229400
2011-06-14,589.0,597.4500122070312,589.0,595.5250244140625,464.3206481933594,2125782
2011-06-15,593.0,602.5,590.625,592.125,461.669677734375,2812382
2011-06-16,591.5,592.9500122070312,574.125,575.5750122070312,448.7659912109375,2337520
2011-06-17,577.5,578.5,552.0,554.5999755859375,432.412109375,3788146
2011-06-20,557.5,559.5,529.0,534.6500244140625,416.8575134277344,5310408
2011-06-21,537.5,555.3499755859375,531.5999755859375,553.375,431.4568786621094,3425946
2011-06-22,558.0,558.4500122070312,540.0,541.75,422.3930358886719,3570834
2011-06-23,540.9000244140625,550.5,535.0499877929688,548.5,427.65606689453125,2428236
2011-06-24,550.0,570.375,549.5,568.875,443.54205322265625,4151588
2011-06-27,561.0,577.3499755859375,561.0,575.2999877929688,448.5513916015625,3125218
2011-06-28,580.0,581.0,567.8250122070312,577.0,449.8770446777344,2133332
2011-06-29,577.3499755859375,589.4500122070312,577.3499755859375,584.9249877929688,456.05596923828125,2958704
2011-06-30,584.9000244140625,596.0,583.5,592.0999755859375,461.65020751953125,5172916
2011-07-01,599.0,599.0,589.8499755859375,595.9500122070312,464.65179443359375,1920840
2011-07-04,596.5,600.0,590.0,592.8499755859375,462.2347717285156,1603734
2011-07-05,594.9000244140625,595.5,586.7000122070312,589.7249755859375,459.7983703613281,2061136
2011-07-06,589.125,596.4500122070312,585.8499755859375,591.4000244140625,461.1044616699219,1490178
2011-07-07,591.5499877929688,600.0,591.5499877929688,597.9500122070312,466.21136474609375,2602634
2011-07-08,598.0,602.5,584.625,585.8250122070312,456.7577209472656,3412060
2011-07-11,585.0,588.9000244140625,573.2999877929688,578.3250122070312,450.9101257324219,1822504
2011-07-12,567.8499755859375,574.4000244140625,556.0499877929688,572.6749877929688,446.50482177734375,4079404
2011-07-13,575.0,584.0,565.5,574.5250244140625,447.9473876953125,3952600
2011-07-14,575.0,579.2999877929688,559.5499877929688,561.8499755859375,438.06463623046875,6937844
2011-07-15,584.0,588.9500122070312,570.5499877929688,573.0250244140625,446.7776184082031,7279700
2011-07-18,574.0,576.0,561.1500244140625,562.5250244140625,438.5911865234375,3125208
2011-07-19,560.7999877929688,574.0750122070312,560.125,570.0250244140625,444.4385681152344,2195292
2011-07-20,575.0,575.9000244140625,562.5,566.2249755859375,441.47589111328125,2807746
2011-07-21,566.0,566.25,560.0250244140625,561.2750244140625,437.6163635253906,1850624
2011-07-22,563.375,570.6500244140625,563.25,566.7000122070312,441.8462219238281,2090442
2011-07-25,567.5,572.0,561.5750122070312,569.9500122070312,444.38018798828125,4740714
2011-07-26,569.9000244140625,575.9749755859375,563.625,572.3250122070312,446.2320251464844,3968722
2011-07-27,574.4749755859375,577.3250122070312,569.0750122070312,573.5750122070312,447.2065124511719,2024290
2011-07-28,570.0,572.4500122070312,560.1500244140625,564.7750244140625,441.49993896484375,4093814
2011-07-29,566.5,571.0,560.8250122070312,568.5,444.411865234375,1719138
2011-08-01,571.2000122070312,574.9500122070312,562.5499877929688,567.625,443.7278137207031,1982346
2011-08-02,565.25,567.0,561.125,565.3250122070312,441.9300842285156,2025292
2011-08-03,560.0,562.8499755859375,547.6749877929688,555.1749877929688,433.9953308105469,3064246
2011-08-04,555.0250244140625,559.75,545.5499877929688,547.9249877929688,428.32794189453125,3049294
2011-08-05,536.5750122070312,537.0,514.0,528.9749755859375,413.51409912109375,5269388
2011-08-08,505.6000061035156,516.6749877929688,498.29998779296875,502.67498779296875,392.9547424316406,6549306
2011-08-09,482.5,492.6000061035156,473.8500061035156,482.3999938964844,377.10516357421875,8159270
2011-08-10,499.5,506.0,486.8999938964844,492.0249938964844,384.6292419433594,5949080
2011-08-11,490.0,491.70001220703125,481.5,489.17498779296875,382.4013977050781,2900464
2011-08-12,495.2749938964844,495.95001220703125,468.75,473.57501220703125,370.20648193359375,4169084
2011-08-16,483.5,489.17498779296875,478.0249938964844,486.79998779296875,380.5448303222656,2983568
2011-08-17,487.25,504.70001220703125,485.0,499.95001220703125,390.8244934082031,4557892
2011-08-18,502.95001220703125,504.6499938964844,479.0,481.17498779296875,376.1476135253906,3619896
2011-08-19,471.5,473.4750061035156,452.5,464.4750061035156,363.0926513671875,5443614
2011-08-22,464.5,465.0,451.0,459.0249938964844,358.8323669433594,3528922
2011-08-23,460.42498779296875,494.0,460.17498779296875,490.79998779296875,383.6716613769531,4874670
2011-08-24,489.0,489.0,477.5,481.29998779296875,376.2452392578125,3194790
2011-08-25,484.8500061035156,486.5,469.0,475.20001220703125,371.47662353515625,4445488
2011-08-26,475.54998779296875,484.75,470.0,474.2250061035156,370.71453857421875,3584910
2011-08-29,482.04998779296875,512.0,482.04998779296875,509.79998779296875,398.5245056152344,5590444
2011-08-30,515.0,525.1500244140625,512.0750122070312,521.2000122070312,407.4361877441406,5966682
2011-09-02,536.5,537.375,506.0,511.04998779296875,399.5018005371094,4413506
2011-09-05,507.8999938964844,516.5999755859375,499.2250061035156,513.8499755859375,401.6905212402344,3789658
2011-09-06,509.0,521.0,502.5,516.9500122070312,404.1138610839844,4763292
2011-09-07,517.0499877929688,525.0,512.5,515.5,402.9803771972656,4432156
2011-09-08,516.5,527.4749755859375,514.5,518.0250244140625,404.95440673828125,4892662
2011-09-09,520.0,525.7999877929688,505.32501220703125,508.0249938964844,397.136962890625,5062650
2011-09-12,500.0,501.92498779296875,489.32501220703125,492.8500061035156,385.27423095703125,3297170
2011-09-13,498.8999938964844,512.0,494.375,496.875,388.4207458496094,3798204
2011-09-14,500.5,514.5,496.875,507.54998779296875,396.7655944824219,4745632
2011-09-15,514.0,522.9000244140625,505.0,520.875,407.1820983886719,3852238
2011-09-16,524.0,536.2000122070312,510.6499938964844,513.875,401.71002197265625,4656504
2011-09-19,510.75,516.25,506.25,509.0249938964844,397.9186096191406,2240234
2011-09-20,511.04998779296875,532.0,511.04998779296875,528.9749755859375,413.51409912109375,3487986
2011-09-21,533.9749755859375,533.9749755859375,518.4500122070312,521.75,407.86614990234375,2740760
2011-09-22,511.5,517.0,493.1000061035156,497.20001220703125,388.6747131347656,3141570
2011-09-23,494.0,507.5,491.125,495.1499938964844,387.0722351074219,4564232
2011-09-26,498.0,504.0,484.5,498.4750061035156,389.67144775390625,3388478
2011-09-27,506.8999938964844,522.5,503.0,520.2750244140625,406.7131652832031,3964578
2011-09-28,524.25,532.3499755859375,518.5,523.9500122070312,409.5859069824219,4425190
2011-09-29,521.625,534.0,517.8499755859375,530.7249755859375,414.88214111328125,5380350
2011-09-30,524.9500122070312,532.0,516.5499877929688,518.6500244140625,405.4427795410156,2691018
2011-10-03,510.0,524.9500122070312,507.6499938964844,521.6500244140625,407.7879943847656,3949264
2011-10-04,519.2000122070312,529.5,514.5499877929688,522.9749755859375,408.82366943359375,4718224
2011-10-05,527.25,531.5,520.5,521.7750244140625,407.8858337402344,3415262
2011-10-07,537.5499877929688,538.9000244140625,518.75,524.2750244140625,409.8399658203125,5085808
2011-10-10,524.0,537.0,524.0,532.3499755859375,416.1524963378906,3854814
2011-10-11,537.5,539.0,517.25,520.4249877929688,406.8302917480469,4476374
2011-10-12,533.0,544.7000122070312,531.0,539.5250244140625,421.7613220214844,5871662
2011-10-13,548.25,552.4749755859375,540.0499877929688,546.375,427.1161804199219,5408918
2011-10-14,544.7000122070312,570.375,544.4500122070312,567.125,443.3370666503906,6710132
2011-10-17,575.75,577.0,555.6500244140625,560.125,437.8648681640625,4358690
2011-10-18,531.0,532.125,510.25,516.7750244140625,403.9770812988281,12006778
2011-10-19,521.5,527.2000122070312,517.5999755859375,524.4749755859375,409.9963684082031,3827420
2011-10-20,518.0,523.5,515.1500244140625,522.4500122070312,408.4133605957031,2245412
2011-10-21,527.4500122070312,530.0,521.5,524.9249877929688,410.34820556640625,2461130
2011-10-24,530.0,546.1500244140625,529.75,539.875,422.03497314453125,3271720
2011-10-25,544.5,553.5,535.7249755859375,549.3250122070312,430.61859130859375,4158746
2011-10-28,564.5,569.5499877929688,555.5,560.75,439.5747375488281,3259116
2011-10-31,560.0,566.0,556.0,557.9000244140625,437.34075927734375,1778740
2011-11-01,554.0,561.5,548.125,554.2249755859375,434.4598388671875,1458210
2011-11-02,550.625,560.9249877929688,550.0,553.4249877929688,433.8327941894531,1550844
2011-11-03,548.9000244140625,554.7000122070312,543.5,552.5,433.1075744628906,1891268
2011-11-04,560.5,562.5,543.5999755859375,549.9000244140625,431.06939697265625,2716008
2011-11-08,548.0,557.4000244140625,548.0,552.625,433.2056579589844,1692104
2011-11-09,555.0,573.0,553.1500244140625,561.4749755859375,440.1430358886719,3921980
2011-11-11,555.0,570.5,553.625,565.5,443.29833984375,3629590
2011-11-14,570.0,578.0,562.25,564.2000122070312,442.27923583984375,2329150
2011-11-15,562.5250244140625,569.4749755859375,560.0,562.2000122070312,440.7115173339844,1468478
2011-11-16,563.0,566.4000244140625,552.5999755859375,558.625,437.908935546875,1871602
2011-11-17,557.5,561.75,553.7999877929688,557.5750122070312,437.0859375,1391988
2011-11-18,552.875,554.9000244140625,538.1500244140625,543.2999877929688,425.8955383300781,2789442
2011-11-21,542.5,544.1500244140625,530.0499877929688,533.5999755859375,418.2917175292969,2871704
2011-11-22,534.4500122070312,547.5,528.5,540.9249877929688,424.0339050292969,3723582
2011-11-23,540.9749755859375,540.9749755859375,520.5,531.1500244140625,416.3712158203125,2355750
2011-11-24,531.0,548.2000122070312,522.5,545.9000244140625,427.93377685546875,3766844
2011-11-25,542.5,543.9500122070312,528.5499877929688,531.9500122070312,416.9983215332031,2140604
2011-11-28,538.9749755859375,548.0,537.0,544.25,426.640380859375,1504486
2011-11-29,546.5,552.9500122070312,543.0999755859375,546.6500244140625,428.52178955078125,2554696
2011-11-30,540.5750122070312,561.4749755859375,540.5750122070312,557.7750244140625,437.2428894042969,3481698
2011-12-01,570.0,574.2750244140625,563.0999755859375,567.4000244140625,444.78790283203125,2481448
2011-12-02,567.4249877929688,592.5,564.7999877929688,589.0,461.72021484375,3968866
2011-12-05,586.25,591.9500122070312,581.2750244140625,590.4749755859375,462.8764953613281,1530476
2011-12-07,590.0,596.4500122070312,586.7999877929688,589.7750244140625,462.3276672363281,2637422
2011-12-08,585.0,594.5,583.5750122070312,588.7999877929688,461.5633239746094,3326444
2011-12-09,580.5,591.4000244140625,580.5,586.2000122070312,459.5252380371094,2763230
2011-12-12,588.0,595.0,577.5499877929688,590.1749877929688,462.6413879394531,3172170
2011-12-13,587.5,598.4500122070312,583.3250122070312,589.3499755859375,461.9944763183594,3274558
2011-12-14,590.25,594.5,585.0,591.2249755859375,463.4642333984375,3346176
2011-12-15,589.8499755859375,594.9500122070312,577.2999877929688,591.25,463.4837341308594,3669372
2011-12-16,588.2750244140625,591.2750244140625,566.1500244140625,573.1500244140625,449.2953186035156,3550896
2011-12-19,569.5,578.7000122070312,557.2000122070312,571.8250122070312,448.256591796875,3667724
2011-12-20,572.6749877929688,575.5499877929688,564.125,566.6749877929688,444.21942138671875,1809396
2011-12-21,575.0,583.0,561.2249755859375,579.3499755859375,454.15545654296875,3116976
2011-12-22,576.0,581.9249877929688,567.125,575.8499755859375,451.4117736816406,2086268
2011-12-23,575.5,581.0,569.5499877929688,578.5750122070312,453.5479431152344,1578590
2011-12-26,578.5750122070312,595.0999755859375,576.75,594.2000122070312,465.7964782714844,2229352
2011-12-27,592.7000122070312,595.0,585.0,589.7249755859375,462.28839111328125,983902
2011-12-28,589.3499755859375,591.7750244140625,582.9500122070312,584.5999755859375,458.270751953125,1197910
2011-12-29,581.75,589.0499877929688,579.75,582.8499755859375,456.8990478515625,1585728
2011-12-30,589.0,591.25,578.25,580.3250122070312,454.9198913574219,1545410
2012-01-02,580.5,592.9749755859375,576.5,589.2999877929688,461.9552001953125,2248542
2012-01-03,591.625,604.9500122070312,590.0,598.7999877929688,469.4023742675781,2708884
2012-01-04,602.4500122070312,602.5,584.6500244140625,586.5,459.7605895996094,2386770
2012-01-05,586.4000244140625,592.5,583.6749877929688,586.0,459.3682556152344,2547312
2012-01-06,583.0,594.1749877929688,578.4000244140625,584.7000122070312,458.3493347167969,2119728
2012-01-09,585.5,589.8499755859375,582.625,585.6749877929688,459.1136474609375,1509028
2012-01-10,587.5,592.75,579.25,582.7000122070312,456.78155517578125,3591790
2012-01-11,585.7000122070312,587.5,566.5750122070312,568.5,445.6500549316406,5675380
2012-01-12,550.5,557.5,534.3250122070312,544.75,427.03240966796875,9528684
2012-01-13,548.5750122070312,551.6749877929688,536.5,542.875,425.5624694824219,4019828
2012-01-16,542.0,557.0,539.4500122070312,554.7000122070312,434.83221435546875,3047202
2012-01-17,559.9500122070312,562.3499755859375,547.0,551.9749755859375,432.696044921875,3704218
2012-01-18,540.0,548.1500244140625,522.6500244140625,538.0750122070312,421.7998046875,11665532
2012-01-19,543.5,544.4500122070312,532.7000122070312,537.7750244140625,421.564697265625,4163292
2012-01-20,539.9749755859375,545.4749755859375,536.5,539.75,423.11285400390625,2572694
2012-01-23,543.0,545.7249755859375,537.0750122070312,538.8499755859375,422.4072570800781,2130496
2012-01-24,544.0,547.5,539.0,544.3499755859375,426.7189025878906,2641310
2012-01-25,547.4500122070312,554.9749755859375,545.5250244140625,549.0,431.5530700683594,5845238
2012-01-27,552.5,560.2750244140625,550.0499877929688,554.375,435.7781982421875,5209718
2012-01-30,551.25,559.4749755859375,550.375,555.875,436.9573669433594,2595558
2012-01-31,556.5,567.9500122070312,556.5,566.2000122070312,445.0736389160156,3538120
2012-02-01,564.7000122070312,567.5,554.125,564.3499755859375,443.61920166015625,2288804
2012-02-02,568.0,576.3250122070312,565.1500244140625,574.0,451.2048034667969,3386140
2012-02-03,572.5,588.0,570.5,585.7750244140625,460.4608459472656,2777558
2012-02-06,591.8499755859375,600.0250244140625,586.6749877929688,596.9249877929688,469.2254333496094,3427196
2012-02-07,604.8499755859375,604.8499755859375,595.9500122070312,599.0,470.8568420410156,3407656
2012-02-08,608.2000122070312,613.4249877929688,605.5,609.8250122070312,479.36578369140625,3627184
2012-02-09,605.5499877929688,616.0,594.0,614.2999877929688,482.8836364746094,3038062
2012-02-10,614.0,619.0,606.0,616.7000122070312,484.7701416015625,2324302
2012-02-13,611.0999755859375,618.9749755859375,607.0,612.8499755859375,481.7437438964844,1631770
2012-02-14,612.5,614.7750244140625,607.5,610.0,479.50341796875,1826646
2012-02-15,613.5750122070312,624.4000244140625,609.75,620.7999877929688,487.99298095703125,2167166
2012-02-16,619.0,621.0,609.0,612.6749877929688,481.6060791015625,1886660
2012-02-17,617.4249877929688,627.0,610.5,614.375,482.94256591796875,4096568
2012-02-21,611.7750244140625,620.0,602.375,618.5250244140625,486.2048645019531,2489504
2012-02-22,617.5,633.4249877929688,614.5,626.1749877929688,492.2181396484375,3141826
2012-02-23,624.5250244140625,637.4500122070312,622.0,629.9000244140625,495.1464538574219,4086880
2012-02-24,629.5,640.4249877929688,628.625,635.0,499.1553649902344,2346400
2012-02-27,639.5,639.9749755859375,622.7999877929688,626.0250244140625,492.1004638671875,1861370
2012-02-28,627.625,630.2000122070312,609.5499877929688,613.2750244140625,482.07781982421875,3973490
2012-02-29,620.0,620.0,606.125,610.9749755859375,480.2698974609375,3060216
2012-03-01,611.5,613.4749755859375,605.0250244140625,609.7999877929688,479.3462829589844,1568594
2012-03-02,613.0,613.5,603.5,608.625,478.4225158691406,2309232
2012-03-05,607.0,611.2249755859375,600.5,603.6500244140625,474.511962890625,1540878
2012-03-06,601.5,610.6500244140625,594.5,601.0,472.4288024902344,1717722
2012-03-07,597.5,603.0,593.2750244140625,596.4249877929688,468.832763671875,1945666
2012-03-09,613.5,613.5,601.4749755859375,604.2750244140625,475.0032653808594,2225758
2012-03-12,607.9500122070312,609.4249877929688,591.5999755859375,594.5250244140625,467.33905029296875,2240278
2012-03-13,595.0,607.4749755859375,595.0,598.5,470.463623046875,2492464
2012-03-14,605.0499877929688,607.0,575.5,577.2750244140625,453.77935791015625,8065314
2012-03-15,579.5,585.4749755859375,572.5,581.8499755859375,457.3756103515625,4284236
2012-03-16,584.9749755859375,590.0,579.0,584.7750244140625,459.6747741699219,2054724
2012-03-19,584.7750244140625,584.7750244140625,555.9000244140625,561.0,440.9859313964844,5132864
2012-03-20,564.5,572.5,560.0,567.4249877929688,446.0365905761719,3683204
2012-03-21,568.4749755859375,589.9000244140625,568.2750244140625,587.875,462.1117248535156,4553242
2012-03-22,587.3499755859375,594.8499755859375,580.0,583.875,458.9672546386719,3421694
2012-03-23,587.5,595.9500122070312,582.4000244140625,592.3250122070312,465.6096496582031,3158436
2012-03-26,588.5,592.5,577.0,580.7999877929688,456.55023193359375,3053384
2012-03-27,586.5,589.8250122070312,575.9749755859375,587.375,461.71875,1588246
2012-03-28,587.0,587.3250122070312,577.2249755859375,582.5499877929688,457.9257507324219,2051096
2012-03-29,575.5,582.0,566.2000122070312,570.5999755859375,448.5321960449219,2681214
2012-03-30,572.75,587.875,572.75,584.4000244140625,459.3800354003906,2543342
2012-04-02,585.0,599.5,585.0,597.125,469.38275146484375,2326988
2012-04-03,600.0999755859375,603.6749877929688,587.6500244140625,589.0,462.99603271484375,2269154
2012-04-04,584.5,594.9000244140625,583.5,589.2249755859375,463.1727600097656,2165054
2012-04-09,585.0,594.0,579.125,582.0499877929688,457.53271484375,1576628
